"__leidenCluster","__mclCluster","__mcodeCluster","Host_organism_taxid","interaction","irefindex_check","mean_prob_aff","method","name","numParticipants","OP_A","OP_B","OP_check","Predicted Classes","Probability Score","Regression Value","score_norm","selected","shared interaction","shared name","stringdb_check","uidA","uidA_irefindex","uidB","uidB_irefindex"
"1","1",,"","interacts with","0","0.461753967","","FGF13 (interacts with) OR6C76",,"0","0","0","1","0.52195122","0.401556714",,"false","interacts with","FGF13 (interacts with) OR6C76","0","Q92913","","A6NM76",""
,"1","1","","interacts with","0","0.564068017","","FGF13 (interacts with) PUM3",,"0","0","0","1","0.726829268","0.401306766",,"false","interacts with","FGF13 (interacts with) PUM3","0","Q92913","","Q15397",""
,,"1","","interacts with","0","0.564067972","","FGF13 (interacts with) ZNF629",,"0","0","0","1","0.726829268","0.401306675",,"false","interacts with","FGF13 (interacts with) ZNF629","0","Q92913","","Q9UEG4",""
,"1",,"","interacts with","0","0.564068029","","FGF13 (interacts with) RSBN1",,"0","0","0","1","0.726829268","0.401306789",,"false","interacts with","FGF13 (interacts with) RSBN1","0","Q92913","","Q5VWQ0",""
"1","1",,"","interacts with","0","0.461753983","","FGF13 (interacts with) OR51A4",,"0","0","0","1","0.52195122","0.401556747",,"false","interacts with","FGF13 (interacts with) OR51A4","0","Q92913","","Q8NGJ6",""
"1","1",,"","interacts with","0","0.564068299","","FGF13 (interacts with) EPB41L5",,"0","0","0","1","0.726829268","0.40130733",,"false","interacts with","FGF13 (interacts with) EPB41L5","0","Q92913","","Q9HCM4",""
"1","1","1","","interacts with","0","0.561636182","","FGF13 (interacts with) SCAF4",,"0","0","0","1","0.72195122","0.401321144",,"false","interacts with","FGF13 (interacts with) SCAF4","0","Q92913","","O95104",""
,,,"","interacts with","0","0.564068386","","FGF13 (interacts with) SREK1",,"0","0","0","1","0.726829268","0.401307504",,"false","interacts with","FGF13 (interacts with) SREK1","0","Q92913","","Q8WXA9",""
,"1",,"","interacts with","0","0.564068056","","FGF13 (interacts with) BMS1",,"0","0","0","1","0.726829268","0.401306845",,"false","interacts with","FGF13 (interacts with) BMS1","0","Q92913","","Q14692",""
,"1","1","","interacts with","0","0.564068585","","FGF13 (interacts with) RPL3",,"0","0","0","1","0.726829268","0.401307902",,"false","interacts with","FGF13 (interacts with) RPL3","0","Q92913","","P39023",""
,"1","1","","interacts with","0","0.590948054","","FGF13 (interacts with) ZNF358",,"0","0","0","1","0.780487805","0.401408302",,"false","interacts with","FGF13 (interacts with) ZNF358","0","Q92913","","Q9NW07",""
"1","1","1","","interacts with","0","0.461816147","","ST8SIA5 (interacts with) COL5A3",,"0","1","1","1","0.52195122","0.401681075",,"false","interacts with","ST8SIA5 (interacts with) COL5A3","0","O15466","","P25940",""
"1","1","1","","interacts with","0","0.476387174","","ST8SIA5 (interacts with) RIN3",,"0","0","0","1","0.551219512","0.401554836",,"false","interacts with","ST8SIA5 (interacts with) RIN3","0","O15466","","Q8TB24",""
"1","1","1","","interacts with","0","0.476387185","","ST8SIA5 (interacts with) BRDT",,"0","0","0","1","0.551219512","0.401554858",,"false","interacts with","ST8SIA5 (interacts with) BRDT","0","O15466","","Q58F21",""
"1","1","1","","interacts with","0","0.476387286","","ST8SIA5 (interacts with) HLCS",,"0","0","0","1","0.551219512","0.401555059",,"false","interacts with","ST8SIA5 (interacts with) HLCS","0","O15466","","P50747",""
"1","1","1","","interacts with","0","0.47638723","","ST8SIA5 (interacts with) SLC26A3",,"0","0","0","1","0.551219512","0.401554948",,"false","interacts with","ST8SIA5 (interacts with) SLC26A3","0","O15466","","P40879",""
"1","1","1","","interacts with","0","0.464192173","","ST8SIA5 (interacts with) JUP",,"0","0","0","1","0.526829268","0.401555077",,"false","interacts with","ST8SIA5 (interacts with) JUP","0","O15466","","P14923",""
,"1",,"","interacts with","0","0.461628997","","ST8SIA5 (interacts with) KRTAP9-2",,"0","0","0","1","0.52195122","0.401306775",,"false","interacts with","ST8SIA5 (interacts with) KRTAP9-2","0","O15466","","Q9BYQ4",""
"1","1","1","","interacts with","0","0.476387161","","ST8SIA5 (interacts with) NIBAN1",,"0","0","0","1","0.551219512","0.40155481",,"false","interacts with","ST8SIA5 (interacts with) NIBAN1","0","O15466","","Q9BZQ8",""
"1","1","1","","interacts with","0","0.469070402","","ST8SIA5 (interacts with) ZNF595",,"0","0","0","1","0.536585366","0.401555437",,"false","interacts with","ST8SIA5 (interacts with) ZNF595","0","O15466","","Q8IYB9",""
"1","1","1","","interacts with","0","0.476426245","","SOBP (interacts with) TNFSF11",,"0","1","1","1","0.551219512","0.401632978",,"false","interacts with","SOBP (interacts with) TNFSF11","0","A7XYQ1","","O14788",""
"1","1","1","","interacts with","0","0.46419225","","SOBP (interacts with) KCNK18",,"0","0","0","1","0.526829268","0.401555232",,"false","interacts with","SOBP (interacts with) KCNK18","0","A7XYQ1","","Q7Z418",""
,"1",,"","interacts with","0","0.476426264","","IGF2BP3 (interacts with) CASP3",,"0","1","1","1","0.551219512","0.401633016",,"false","interacts with","IGF2BP3 (interacts with) CASP3","0","O00425","","P42574",""
,"1",,"taxid:9606(Homo sapiens)","interacts with","1","0.476426198","""psi-mi:""""MI:0006""""(anti bait coimmunoprecipitation)""","MLEC (interacts with) TRAF6","2","0","1","1","1","0.551219512","0.401632884",,"false","interacts with","MLEC (interacts with) TRAF6","0","Q14165","Q14165","Q9Y4K3","Q9Y4K3"
"1","1",,"","interacts with","0","0.561636477","","MLEC (interacts with) TCTN1",,"0","0","0","1","0.72195122","0.401321734",,"false","interacts with","MLEC (interacts with) TCTN1","0","Q14165","","Q2MV58",""
,"1",,"","interacts with","0","0.561493986","","MLEC (interacts with) DLST",,"0","0","0","1","0.72195122","0.401036752",,"false","interacts with","MLEC (interacts with) DLST","0","Q14165","","P36957",""
,"1",,"","interacts with","0","0.564067995","","MLEC (interacts with) TCTN3",,"0","0","0","1","0.726829268","0.401306721",,"false","interacts with","MLEC (interacts with) TCTN3","0","Q14165","","Q6NUS6",""
,"1",,"","interacts with","0","0.561630019","","MLEC (interacts with) AGR2",,"0","0","0","1","0.72195122","0.401308818","0.024734982","false","interacts with","MLEC (interacts with) AGR2","1","Q14165","","O95994",""
,"1",,"","interacts with","0","0.464192127","","MLEC (interacts with) PHC2",,"0","0","0","1","0.526829268","0.401554986",,"false","interacts with","MLEC (interacts with) PHC2","0","Q14165","","Q8IXK0",""
"1","1",,"","interacts with","0","0.561918971","","MLEC (interacts with) SLC25A4",,"0","0","0","1","0.72195122","0.401886722",,"false","interacts with","MLEC (interacts with) SLC25A4","0","Q14165","","P12235",""
"1","1","1","","interacts with","0","0.576133445","","MLEC (interacts with) CYB5A",,"0","0","0","1","0.751219512","0.401047377",,"false","interacts with","MLEC (interacts with) CYB5A","0","Q14165","","P00167",""
"1","1","1","","interacts with","0","0.476426184","","NVL (interacts with) TRAF6",,"0","1","1","1","0.551219512","0.401632856",,"false","interacts with","NVL (interacts with) TRAF6","0","O15381","","Q9Y4K3",""
,"1",,"","interacts with","0","0.564068232","","NVL (interacts with) PNMA8A",,"0","0","0","1","0.726829268","0.401307195",,"false","interacts with","NVL (interacts with) PNMA8A","0","O15381","","Q86V59",""
,"1",,"","interacts with","0","0.559198213","","NVL (interacts with) MECP2",,"0","0","0","1","0.717073171","0.401323256",,"false","interacts with","NVL (interacts with) MECP2","0","O15381","","P51608",""
,"1",,"","interacts with","0","0.566514658","","NVL (interacts with) RPL3",,"0","0","0","1","0.731707317","0.401321998",,"false","interacts with","NVL (interacts with) RPL3","0","O15381","","P39023",""
,"1",,"","interacts with","0","0.612856135","","NVL (interacts with) TARDBP",,"0","0","0","1","0.824390244","0.401322025",,"false","interacts with","NVL (interacts with) TARDBP","0","O15381","","Q13148",""
"1","1",,"","interacts with","0","0.464216189","","GOT1L1 (interacts with) SMC1B",,"0","0","0","1","0.526829268","0.40160311",,"false","interacts with","GOT1L1 (interacts with) SMC1B","0","Q8NHS2","","Q8NDV3",""
"1","1","1","","interacts with","0","0.476426277","","IGHV4-61 (interacts with) BMP2",,"0","1","1","1","0.551219512","0.401633042",,"false","interacts with","IGHV4-61 (interacts with) BMP2","0","A0A0C4DH41","","P12643",""
"1","1",,"","interacts with","0","0.464192079","","IGHV4-61 (interacts with) RRBP1",,"0","0","0","1","0.526829268","0.401554891",,"false","interacts with","IGHV4-61 (interacts with) RRBP1","0","A0A0C4DH41","","Q9P2E9",""
"1","1","1","","interacts with","0","0.461777159","","IGHV4-61 (interacts with) CCDC7",,"0","0","0","1","0.52195122","0.401603098",,"false","interacts with","IGHV4-61 (interacts with) CCDC7","0","A0A0C4DH41","","Q96M83",""
,"1","1","","interacts with","0","0.464255197","","CCDC78 (interacts with) COL3A1",,"0","1","1","1","0.526829268","0.401681126",,"false","interacts with","CCDC78 (interacts with) COL3A1","0","A2IDD5","","P02461",""
"1","1",,"","interacts with","0","0.461777112","","RIN3 (interacts with) SULT1C3",,"0","0","0","1","0.52195122","0.401603004",,"false","interacts with","RIN3 (interacts with) SULT1C3","0","Q8TB24","","Q6IMI6",""
"1","1","1","","interacts with","0","0.571492546","","RIN3 (interacts with) SLC25A3",,"0","0","0","1","0.741463415","0.401521677",,"false","interacts with","RIN3 (interacts with) SLC25A3","0","Q8TB24","","Q00325",""
,"1","1","","interacts with","0","0.561636231","","RIN3 (interacts with) RTCB",,"0","0","0","1","0.72195122","0.401321243",,"false","interacts with","RIN3 (interacts with) RTCB","0","Q8TB24","","Q9Y3I0",""
"1","1",,"","interacts with","0","0.573939844","","RIN3 (interacts with) ABI1",,"0","0","0","1","0.746341463","0.401538224",,"false","interacts with","RIN3 (interacts with) ABI1","0","Q8TB24","","Q8IZP0",""
,"1",,"","interacts with","0","0.561636381","","RIN3 (interacts with) MLEC",,"0","0","0","1","0.72195122","0.401321543",,"false","interacts with","RIN3 (interacts with) MLEC","0","Q8TB24","","Q14165",""
,"1","1","","interacts with","0","0.461777082","","RIN3 (interacts with) B3GAT1",,"0","0","0","1","0.52195122","0.401602945",,"false","interacts with","RIN3 (interacts with) B3GAT1","0","Q8TB24","","Q9P2W7",""
,"1",,"","interacts with","0","0.464192133","","RIN3 (interacts with) CSGALNACT2",,"0","0","0","1","0.526829268","0.401554997",,"false","interacts with","RIN3 (interacts with) CSGALNACT2","0","Q8TB24","","Q8N6G5",""
"1","1",,"","interacts with","0","0.461777128","","RIN3 (interacts with) RGR",,"0","0","0","1","0.52195122","0.401603036",,"false","interacts with","RIN3 (interacts with) RGR","0","Q8TB24","","P47804",""
"1","1",,"","interacts with","0","0.46419204","","RIN3 (interacts with) TPTE2",,"0","0","0","1","0.526829268","0.401554812",,"false","interacts with","RIN3 (interacts with) TPTE2","0","Q8TB24","","Q6XPS3",""
,"1",,"","interacts with","0","0.569051519","","RIN3 (interacts with) SUV39H1",,"0","0","0","1","0.736585366","0.401517673",,"false","interacts with","RIN3 (interacts with) SUV39H1","0","Q8TB24","","O43463",""
"1","1",,"","interacts with","0","0.564068185","","RIN3 (interacts with) LETM1",,"0","0","0","1","0.726829268","0.401307102",,"false","interacts with","RIN3 (interacts with) LETM1","0","Q8TB24","","O95202",""
"1","1",,"","interacts with","0","0.461777086","","RIN3 (interacts with) FCER1A",,"0","0","0","1","0.52195122","0.401602953",,"false","interacts with","RIN3 (interacts with) FCER1A","0","Q8TB24","","P12319",""
"1","1",,"","interacts with","0","0.461777102","","RIN3 (interacts with) UPK1A",,"0","0","0","1","0.52195122","0.401602984",,"false","interacts with","RIN3 (interacts with) UPK1A","0","Q8TB24","","O00322",""
,,"1","","interacts with","0","0.569051477","","RIN3 (interacts with) SNX33",,"0","0","0","1","0.736585366","0.401517588",,"false","interacts with","RIN3 (interacts with) SNX33","0","Q8TB24","","Q8WV41",""
"1","1","1","","interacts with","0","0.464192226","","NBPF6 (interacts with) CALHM2",,"0","0","0","1","0.526829268","0.401555183",,"false","interacts with","NBPF6 (interacts with) CALHM2","0","Q5VWK0","","Q9HA72",""
"1","1","1","","interacts with","0","0.461816246","","IHH (interacts with) CROCC2",,"0","0","0","1","0.52195122","0.401681273",,"false","interacts with","IHH (interacts with) CROCC2","0","Q14623","","H7BZ55",""
"1","1","1","","interacts with","0","0.464216167","","RASGEF1A (interacts with) BDP1",,"0","0","0","1","0.526829268","0.401603065",,"false","interacts with","RASGEF1A (interacts with) BDP1","0","Q8N9B8","","A6H8Y1",""
"1","1",,"","interacts with","0","0.461777128","","RASGEF1A (interacts with) BOD1L1",,"0","0","0","1","0.52195122","0.401603036",,"false","interacts with","RASGEF1A (interacts with) BOD1L1","0","Q8N9B8","","Q8NFC6",""
"1","1","1","","interacts with","0","0.476426231","","IGHV3-9 (interacts with) MYCN",,"0","1","1","1","0.551219512","0.40163295",,"false","interacts with","IGHV3-9 (interacts with) MYCN","0","P01782","","P04198",""
,"1","1","","interacts with","0","0.476387106","","ZNF257 (interacts with) BDP1",,"0","0","0","1","0.551219512","0.401554699",,"false","interacts with","ZNF257 (interacts with) BDP1","0","Q9Y2Q1","","A6H8Y1",""
"1","1",,"","interacts with","0","0.464216068","","ZNF221 (interacts with) MED1",,"0","0","0","1","0.526829268","0.401602867",,"false","interacts with","ZNF221 (interacts with) MED1","0","Q9UK13","","Q15648",""
"1","1",,"","interacts with","0","0.561629691","","RTP3 (interacts with) ELAVL2",,"0","0","0","1","0.72195122","0.401308163",,"false","interacts with","RTP3 (interacts with) ELAVL2","0","Q9BQQ7","","Q12926",""
"1","1","1","","interacts with","0","0.464231261","","VGF (interacts with) PROCR",,"0","1","1","1","0.526829268","0.401633253",,"false","interacts with","VGF (interacts with) PROCR","0","O15240","","Q9UNN8",""
,"1","1","","interacts with","0","0.566514324","","VGF (interacts with) RNF2",,"0","0","0","1","0.731707317","0.401321332",,"false","interacts with","VGF (interacts with) RNF2","0","O15240","","Q99496",""
"1","1",,"","interacts with","0","0.476387103","","VGF (interacts with) BCL9",,"0","0","0","1","0.551219512","0.401554695",,"false","interacts with","VGF (interacts with) BCL9","0","O15240","","O00512",""
"1","1",,"","interacts with","0","0.464192041","","VGF (interacts with) TRAV12-3",,"0","0","0","1","0.526829268","0.401554815",,"false","interacts with","VGF (interacts with) TRAV12-3","0","O15240","","A0A0B4J271",""
"1","1","1","","interacts with","0","0.476387403","","VGF (interacts with) DHRS13",,"0","0","0","1","0.551219512","0.401555293",,"false","interacts with","VGF (interacts with) DHRS13","0","O15240","","Q6UX07",""
"1","1",,"","interacts with","0","0.464192083","","VGF (interacts with) SMIM26",,"0","0","0","1","0.526829268","0.401554898",,"false","interacts with","VGF (interacts with) SMIM26","0","O15240","","A0A096LP01",""
"1","1",,"","interacts with","0","0.464192083","","OTUD1 (interacts with) SCAF4",,"0","0","0","1","0.526829268","0.401554897",,"false","interacts with","OTUD1 (interacts with) SCAF4","0","Q5VV17","","O95104",""
"1","1","1","","interacts with","0","0.464216113","","OTUD1 (interacts with) SMC1B",,"0","0","0","1","0.526829268","0.401602957",,"false","interacts with","OTUD1 (interacts with) SMC1B","0","Q5VV17","","Q8NDV3",""
"1","1","1","","interacts with","0","0.464231175","","PHC2 (interacts with) TRAF6",,"0","1","1","1","0.526829268","0.401633082",,"false","interacts with","PHC2 (interacts with) TRAF6","0","Q8IXK0","","Q9Y4K3",""
,,"1","","interacts with","0","0.573941828","","PHC2 (interacts with) SCML1",,"0","0","0","1","0.746341463","0.401542193",,"false","interacts with","PHC2 (interacts with) SCML1","0","Q8IXK0","","Q9UN30",""
"1","1","1","","interacts with","0","0.476387233","","PHC2 (interacts with) MSI1",,"0","0","0","1","0.551219512","0.401554954",,"false","interacts with","PHC2 (interacts with) MSI1","0","Q8IXK0","","O43347",""
"1","1","1","","interacts with","0","0.464192131","","PHC2 (interacts with) C17orf75",,"0","0","0","1","0.526829268","0.401554993",,"false","interacts with","PHC2 (interacts with) C17orf75","0","Q8IXK0","","Q9HAS0",""
"1","1","1","","interacts with","0","0.464192334","","PHC2 (interacts with) OR2A7",,"0","0","0","1","0.526829268","0.401555399",,"false","interacts with","PHC2 (interacts with) OR2A7","0","Q8IXK0","","Q96R45",""
"1","1",,"","interacts with","0","0.564075282","","TPTE2 (interacts with) TRIM37",,"0","0","0","1","0.726829268","0.401321296",,"false","interacts with","TPTE2 (interacts with) TRIM37","0","Q6XPS3","","O94972",""
,"1",,"","interacts with","0","0.564291768","","MECP2 (interacts with) SUV39H1",,"0","0","0","1","0.726829268","0.401754268",,"false","interacts with","MECP2 (interacts with) SUV39H1","0","P51608","","O43463",""
,"1",,"","interacts with","0","0.564121217","","MECP2 (interacts with) RPL3",,"0","0","0","1","0.726829268","0.401413165",,"false","interacts with","MECP2 (interacts with) RPL3","0","P51608","","P39023",""
"1","1","1","","interacts with","0","0.464231208","","CC2D1A (interacts with) TRAF6",,"0","1","1","1","0.526829268","0.401633148",,"false","interacts with","CC2D1A (interacts with) TRAF6","0","Q6P1N0","","Q9Y4K3",""
"1","1","1","","interacts with","0","0.47638715","","CC2D1A (interacts with) OR52K2",,"0","0","0","1","0.551219512","0.401554788",,"false","interacts with","CC2D1A (interacts with) OR52K2","0","Q6P1N0","","Q8NGK3",""
"1","1","1","","interacts with","0","0.476387166","","CC2D1A (interacts with) OR4K15",,"0","0","0","1","0.551219512","0.40155482",,"false","interacts with","CC2D1A (interacts with) OR4K15","0","Q6P1N0","","Q8NH41",""
"1","1","1","","interacts with","0","0.476387169","","CC2D1A (interacts with) OR12D2",,"0","0","0","1","0.551219512","0.401554825",,"false","interacts with","CC2D1A (interacts with) OR12D2","0","Q6P1N0","","P58182",""
